index,file_name,class,state,label
3458,13458.png,bottle,good,bottle-good
3459,13459.png,tile,gray_stroke,tile-gray_stroke
3460,13460.png,screw,scratch_neck,screw-scratch_neck
3461,13461.png,hazelnut,good,hazelnut-good
3462,13462.png,bottle,contamination,bottle-contamination
3463,13463.png,hazelnut,good,hazelnut-good
3464,13464.png,tile,glue_strip,tile-glue_strip
3465,13465.png,cable,good,cable-good
3466,13466.png,bottle,good,bottle-good
3467,13467.png,screw,good,screw-good
3468,13468.png,pill,crack,pill-crack
3469,13469.png,metal_nut,good,metal_nut-good
3470,13470.png,transistor,good,transistor-good
3471,13471.png,pill,good,pill-good
3472,13472.png,grid,good,grid-good
3473,13473.png,capsule,good,capsule-good
3474,13474.png,capsule,good,capsule-good
3475,13475.png,zipper,combined,zipper-combined
3476,13476.png,bottle,good,bottle-good
3477,13477.png,carpet,good,carpet-good
3478,13478.png,screw,good,screw-good
3479,13479.png,screw,good,screw-good
3480,13480.png,capsule,good,capsule-good
3481,13481.png,grid,good,grid-good
3482,13482.png,transistor,good,transistor-good
3483,13483.png,screw,scratch_head,screw-scratch_head
3484,13484.png,carpet,cut,carpet-cut
3485,13485.png,screw,good,screw-good
3486,13486.png,pill,good,pill-good
3487,13487.png,cable,good,cable-good
3488,13488.png,leather,fold,leather-fold
3489,13489.png,hazelnut,good,hazelnut-good
3490,13490.png,screw,good,screw-good
3491,13491.png,wood,combined,wood-combined
3492,13492.png,cable,good,cable-good
3493,13493.png,cable,good,cable-good
3494,13494.png,pill,good,pill-good
3495,13495.png,capsule,good,capsule-good
3496,13496.png,screw,good,screw-good
3497,13497.png,pill,good,pill-good
3498,13498.png,zipper,fabric_border,zipper-fabric_border
3499,13499.png,carpet,good,carpet-good
3500,13500.png,pill,contamination,pill-contamination
3501,13501.png,screw,good,screw-good
3502,13502.png,metal_nut,good,metal_nut-good
3503,13503.png,carpet,good,carpet-good
3504,13504.png,pill,good,pill-good
3505,13505.png,wood,scratch,wood-scratch
3506,13506.png,bottle,good,bottle-good
3507,13507.png,screw,good,screw-good
3508,13508.png,hazelnut,good,hazelnut-good
3509,13509.png,bottle,good,bottle-good
3510,13510.png,screw,good,screw-good
3511,13511.png,zipper,combined,zipper-combined
3512,13512.png,grid,good,grid-good
3513,13513.png,hazelnut,good,hazelnut-good
3514,13514.png,grid,good,grid-good
3515,13515.png,leather,good,leather-good
3516,13516.png,cable,good,cable-good
3517,13517.png,screw,good,screw-good
3518,13518.png,hazelnut,good,hazelnut-good
3519,13519.png,screw,good,screw-good
3520,13520.png,leather,good,leather-good
3521,13521.png,tile,good,tile-good
3522,13522.png,metal_nut,good,metal_nut-good
3523,13523.png,screw,good,screw-good
3524,13524.png,capsule,good,capsule-good
3525,13525.png,cable,good,cable-good
3526,13526.png,hazelnut,good,hazelnut-good
3527,13527.png,tile,good,tile-good
3528,13528.png,bottle,good,bottle-good
3529,13529.png,bottle,good,bottle-good
3530,13530.png,cable,good,cable-good
3531,13531.png,bottle,good,bottle-good
3532,13532.png,screw,manipulated_front,screw-manipulated_front
3533,13533.png,transistor,good,transistor-good
3534,13534.png,carpet,good,carpet-good
3535,13535.png,carpet,good,carpet-good
3536,13536.png,pill,good,pill-good
3537,13537.png,leather,good,leather-good
3538,13538.png,bottle,good,bottle-good
3539,13539.png,cable,good,cable-good
3540,13540.png,cable,missing_wire,cable-missing_wire
3541,13541.png,bottle,good,bottle-good
3542,13542.png,screw,good,screw-good
3543,13543.png,carpet,good,carpet-good
3544,13544.png,metal_nut,good,metal_nut-good
3545,13545.png,screw,good,screw-good
3546,13546.png,transistor,good,transistor-good
3547,13547.png,hazelnut,good,hazelnut-good
3548,13548.png,metal_nut,good,metal_nut-good
3549,13549.png,grid,good,grid-good
3550,13550.png,screw,good,screw-good
3551,13551.png,screw,thread_top,screw-thread_top
3552,13552.png,grid,good,grid-good
3553,13553.png,pill,contamination,pill-contamination
3554,13554.png,wood,good,wood-good
3555,13555.png,pill,good,pill-good
3556,13556.png,hazelnut,good,hazelnut-good
3557,13557.png,grid,good,grid-good
3558,13558.png,grid,good,grid-good
3559,13559.png,transistor,good,transistor-good
3560,13560.png,leather,good,leather-good
3561,13561.png,bottle,good,bottle-good
3562,13562.png,hazelnut,good,hazelnut-good
3563,13563.png,hazelnut,good,hazelnut-good
3564,13564.png,metal_nut,good,metal_nut-good
3565,13565.png,tile,good,tile-good
3566,13566.png,pill,good,pill-good
3567,13567.png,transistor,good,transistor-good
3568,13568.png,cable,good,cable-good
3569,13569.png,leather,good,leather-good
3570,13570.png,screw,good,screw-good
3571,13571.png,leather,cut,leather-cut
3572,13572.png,cable,good,cable-good
3573,13573.png,leather,good,leather-good
3574,13574.png,grid,good,grid-good
3575,13575.png,tile,good,tile-good
3576,13576.png,hazelnut,good,hazelnut-good
3577,13577.png,carpet,good,carpet-good
3578,13578.png,transistor,good,transistor-good
3579,13579.png,hazelnut,good,hazelnut-good
3580,13580.png,zipper,good,zipper-good
3581,13581.png,bottle,good,bottle-good
3582,13582.png,cable,good,cable-good
3583,13583.png,toothbrush,good,toothbrush-good
3584,13584.png,zipper,good,zipper-good
3585,13585.png,metal_nut,good,metal_nut-good
3586,13586.png,zipper,good,zipper-good
3587,13587.png,screw,good,screw-good
3588,13588.png,bottle,good,bottle-good
3589,13589.png,wood,good,wood-good
3590,13590.png,metal_nut,bent,metal_nut-bent
3591,13591.png,pill,crack,pill-crack
3592,13592.png,capsule,crack,capsule-crack
3593,13593.png,zipper,good,zipper-good
3594,13594.png,wood,good,wood-good
3595,13595.png,zipper,good,zipper-good
3596,13596.png,cable,good,cable-good
3597,13597.png,metal_nut,good,metal_nut-good
3598,13598.png,wood,good,wood-good
3599,13599.png,transistor,good,transistor-good
3600,13600.png,zipper,good,zipper-good
3601,13601.png,cable,good,cable-good
3602,13602.png,leather,good,leather-good
3603,13603.png,grid,good,grid-good
3604,13604.png,pill,good,pill-good
3605,13605.png,carpet,good,carpet-good
3606,13606.png,metal_nut,good,metal_nut-good
3607,13607.png,leather,good,leather-good
3608,13608.png,cable,good,cable-good
3609,13609.png,grid,good,grid-good
3610,13610.png,cable,good,cable-good
3611,13611.png,metal_nut,good,metal_nut-good
3612,13612.png,transistor,good,transistor-good
3613,13613.png,carpet,color,carpet-color
3614,13614.png,tile,good,tile-good
3615,13615.png,wood,good,wood-good
3616,13616.png,wood,good,wood-good
3617,13617.png,cable,good,cable-good
3618,13618.png,toothbrush,good,toothbrush-good
3619,13619.png,transistor,good,transistor-good
3620,13620.png,carpet,thread,carpet-thread
3621,13621.png,cable,good,cable-good
3622,13622.png,grid,thread,grid-thread
3623,13623.png,tile,glue_strip,tile-glue_strip
3624,13624.png,carpet,good,carpet-good
3625,13625.png,wood,good,wood-good
3626,13626.png,wood,good,wood-good
3627,13627.png,screw,good,screw-good
3628,13628.png,leather,good,leather-good
3629,13629.png,capsule,good,capsule-good
3630,13630.png,screw,good,screw-good
3631,13631.png,pill,good,pill-good
3632,13632.png,carpet,good,carpet-good
3633,13633.png,transistor,good,transistor-good
3634,13634.png,hazelnut,good,hazelnut-good
3635,13635.png,carpet,good,carpet-good
3636,13636.png,tile,glue_strip,tile-glue_strip
3637,13637.png,screw,good,screw-good
3638,13638.png,wood,good,wood-good
3639,13639.png,hazelnut,good,hazelnut-good
3640,13640.png,zipper,good,zipper-good
3641,13641.png,grid,good,grid-good
3642,13642.png,screw,good,screw-good
3643,13643.png,leather,good,leather-good
3644,13644.png,cable,good,cable-good
3645,13645.png,leather,good,leather-good
3646,13646.png,cable,good,cable-good
3647,13647.png,zipper,squeezed_teeth,zipper-squeezed_teeth
3648,13648.png,screw,good,screw-good
3649,13649.png,tile,good,tile-good
3650,13650.png,leather,good,leather-good
3651,13651.png,grid,metal_contamination,grid-metal_contamination
3652,13652.png,tile,good,tile-good
3653,13653.png,grid,bent,grid-bent
3654,13654.png,leather,fold,leather-fold
3655,13655.png,hazelnut,good,hazelnut-good
3656,13656.png,transistor,good,transistor-good
3657,13657.png,metal_nut,good,metal_nut-good
3658,13658.png,screw,good,screw-good
3659,13659.png,leather,good,leather-good
3660,13660.png,tile,good,tile-good
3661,13661.png,tile,good,tile-good
3662,13662.png,leather,fold,leather-fold
3663,13663.png,carpet,good,carpet-good
3664,13664.png,leather,good,leather-good
3665,13665.png,pill,good,pill-good
3666,13666.png,hazelnut,good,hazelnut-good
3667,13667.png,wood,color,wood-color
3668,13668.png,tile,good,tile-good
3669,13669.png,pill,good,pill-good
3670,13670.png,tile,good,tile-good
3671,13671.png,zipper,good,zipper-good
3672,13672.png,carpet,good,carpet-good
3673,13673.png,metal_nut,good,metal_nut-good
3674,13674.png,pill,good,pill-good
3675,13675.png,toothbrush,good,toothbrush-good
3676,13676.png,grid,good,grid-good
3677,13677.png,grid,good,grid-good
3678,13678.png,carpet,good,carpet-good
3679,13679.png,bottle,broken_small,bottle-broken_small
3680,13680.png,grid,good,grid-good
3681,13681.png,cable,good,cable-good
3682,13682.png,cable,good,cable-good
3683,13683.png,hazelnut,cut,hazelnut-cut
3684,13684.png,capsule,good,capsule-good
3685,13685.png,screw,good,screw-good
3686,13686.png,capsule,good,capsule-good
3687,13687.png,carpet,good,carpet-good
3688,13688.png,transistor,good,transistor-good
3689,13689.png,grid,good,grid-good
3690,13690.png,capsule,good,capsule-good
3691,13691.png,metal_nut,color,metal_nut-color
3692,13692.png,transistor,good,transistor-good
3693,13693.png,grid,glue,grid-glue
3694,13694.png,hazelnut,good,hazelnut-good
3695,13695.png,screw,good,screw-good
3696,13696.png,bottle,good,bottle-good
3697,13697.png,carpet,good,carpet-good
3698,13698.png,bottle,good,bottle-good
3699,13699.png,toothbrush,good,toothbrush-good
3700,13700.png,pill,good,pill-good
3701,13701.png,pill,pill_type,pill-pill_type
3702,13702.png,cable,good,cable-good
3703,13703.png,hazelnut,good,hazelnut-good
3704,13704.png,hazelnut,crack,hazelnut-crack
3705,13705.png,carpet,good,carpet-good
3706,13706.png,grid,good,grid-good
3707,13707.png,transistor,good,transistor-good
3708,13708.png,cable,good,cable-good
3709,13709.png,grid,good,grid-good
3710,13710.png,metal_nut,good,metal_nut-good
3711,13711.png,transistor,good,transistor-good
3712,13712.png,transistor,good,transistor-good
3713,13713.png,leather,fold,leather-fold
3714,13714.png,bottle,good,bottle-good
3715,13715.png,leather,good,leather-good
3716,13716.png,bottle,good,bottle-good
3717,13717.png,tile,good,tile-good
3718,13718.png,tile,good,tile-good
3719,13719.png,cable,good,cable-good
3720,13720.png,screw,good,screw-good
3721,13721.png,transistor,good,transistor-good
3722,13722.png,pill,faulty_imprint,pill-faulty_imprint
3723,13723.png,pill,good,pill-good
3724,13724.png,transistor,good,transistor-good
3725,13725.png,transistor,good,transistor-good
3726,13726.png,hazelnut,good,hazelnut-good
3727,13727.png,hazelnut,good,hazelnut-good
3728,13728.png,pill,good,pill-good
3729,13729.png,capsule,good,capsule-good
3730,13730.png,hazelnut,good,hazelnut-good
3731,13731.png,zipper,squeezed_teeth,zipper-squeezed_teeth
3732,13732.png,capsule,good,capsule-good
3733,13733.png,screw,scratch_head,screw-scratch_head
3734,13734.png,leather,good,leather-good
3735,13735.png,hazelnut,good,hazelnut-good
3736,13736.png,pill,good,pill-good
3737,13737.png,leather,good,leather-good
3738,13738.png,pill,good,pill-good
3739,13739.png,hazelnut,good,hazelnut-good
3740,13740.png,metal_nut,good,metal_nut-good
3741,13741.png,hazelnut,good,hazelnut-good
3742,13742.png,transistor,good,transistor-good
3743,13743.png,screw,good,screw-good
3744,13744.png,pill,good,pill-good
3745,13745.png,carpet,good,carpet-good
3746,13746.png,wood,good,wood-good
3747,13747.png,metal_nut,good,metal_nut-good
3748,13748.png,leather,good,leather-good
3749,13749.png,transistor,good,transistor-good
3750,13750.png,grid,good,grid-good
3751,13751.png,tile,good,tile-good
3752,13752.png,transistor,bent_lead,transistor-bent_lead
3753,13753.png,screw,good,screw-good
3754,13754.png,leather,good,leather-good
3755,13755.png,pill,good,pill-good
3756,13756.png,pill,good,pill-good
3757,13757.png,wood,good,wood-good
3758,13758.png,bottle,good,bottle-good
3759,13759.png,carpet,good,carpet-good
3760,13760.png,wood,good,wood-good
3761,13761.png,cable,good,cable-good
3762,13762.png,pill,good,pill-good
3763,13763.png,bottle,good,bottle-good
3764,13764.png,transistor,good,transistor-good
3765,13765.png,cable,good,cable-good
3766,13766.png,screw,thread_side,screw-thread_side
3767,13767.png,zipper,good,zipper-good
3768,13768.png,tile,good,tile-good
3769,13769.png,hazelnut,print,hazelnut-print
3770,13770.png,wood,good,wood-good
3771,13771.png,tile,good,tile-good
3772,13772.png,tile,good,tile-good
3773,13773.png,zipper,good,zipper-good
3774,13774.png,hazelnut,good,hazelnut-good
3775,13775.png,tile,good,tile-good
3776,13776.png,transistor,cut_lead,transistor-cut_lead
3777,13777.png,pill,combined,pill-combined
3778,13778.png,grid,good,grid-good
3779,13779.png,screw,good,screw-good
3780,13780.png,zipper,good,zipper-good
3781,13781.png,bottle,good,bottle-good
3782,13782.png,zipper,rough,zipper-rough
3783,13783.png,pill,good,pill-good
3784,13784.png,pill,contamination,pill-contamination
3785,13785.png,carpet,good,carpet-good
3786,13786.png,bottle,good,bottle-good
3787,13787.png,wood,good,wood-good
3788,13788.png,screw,good,screw-good
3789,13789.png,wood,good,wood-good
3790,13790.png,leather,good,leather-good
3791,13791.png,cable,good,cable-good
3792,13792.png,grid,good,grid-good
3793,13793.png,screw,good,screw-good
3794,13794.png,bottle,good,bottle-good
3795,13795.png,cable,bent_wire,cable-bent_wire
3796,13796.png,grid,good,grid-good
3797,13797.png,carpet,good,carpet-good
3798,13798.png,carpet,good,carpet-good
3799,13799.png,tile,glue_strip,tile-glue_strip
3800,13800.png,pill,good,pill-good
3801,13801.png,leather,good,leather-good
3802,13802.png,carpet,good,carpet-good
3803,13803.png,carpet,good,carpet-good
3804,13804.png,metal_nut,flip,metal_nut-flip
3805,13805.png,cable,good,cable-good
3806,13806.png,zipper,good,zipper-good
3807,13807.png,tile,good,tile-good
3808,13808.png,cable,good,cable-good
3809,13809.png,hazelnut,good,hazelnut-good
3810,13810.png,screw,good,screw-good
3811,13811.png,leather,good,leather-good
3812,13812.png,leather,good,leather-good
3813,13813.png,carpet,good,carpet-good
3814,13814.png,transistor,good,transistor-good
3815,13815.png,screw,good,screw-good
3816,13816.png,cable,good,cable-good
3817,13817.png,leather,color,leather-color
3818,13818.png,cable,good,cable-good
3819,13819.png,capsule,poke,capsule-poke
3820,13820.png,pill,good,pill-good
3821,13821.png,cable,good,cable-good
3822,13822.png,cable,good,cable-good
3823,13823.png,grid,good,grid-good
3824,13824.png,zipper,good,zipper-good
3825,13825.png,hazelnut,good,hazelnut-good
3826,13826.png,grid,good,grid-good
3827,13827.png,zipper,good,zipper-good
3828,13828.png,cable,good,cable-good
3829,13829.png,carpet,good,carpet-good
3830,13830.png,metal_nut,bent,metal_nut-bent
3831,13831.png,metal_nut,good,metal_nut-good
3832,13832.png,cable,good,cable-good
3833,13833.png,hazelnut,good,hazelnut-good
3834,13834.png,bottle,good,bottle-good
3835,13835.png,capsule,good,capsule-good
3836,13836.png,metal_nut,good,metal_nut-good
3837,13837.png,pill,good,pill-good
3838,13838.png,capsule,good,capsule-good
3839,13839.png,zipper,good,zipper-good
3840,13840.png,leather,good,leather-good
3841,13841.png,grid,good,grid-good
3842,13842.png,hazelnut,good,hazelnut-good
3843,13843.png,capsule,good,capsule-good
3844,13844.png,screw,good,screw-good
3845,13845.png,cable,good,cable-good
3846,13846.png,screw,good,screw-good
3847,13847.png,pill,good,pill-good
3848,13848.png,leather,good,leather-good
3849,13849.png,capsule,scratch,capsule-scratch
3850,13850.png,capsule,good,capsule-good
3851,13851.png,toothbrush,good,toothbrush-good
3852,13852.png,metal_nut,flip,metal_nut-flip
3853,13853.png,tile,good,tile-good
3854,13854.png,pill,good,pill-good
3855,13855.png,screw,good,screw-good
3856,13856.png,cable,good,cable-good
3857,13857.png,tile,crack,tile-crack
3858,13858.png,grid,bent,grid-bent
3859,13859.png,screw,good,screw-good
3860,13860.png,hazelnut,good,hazelnut-good
3861,13861.png,metal_nut,good,metal_nut-good
3862,13862.png,hazelnut,good,hazelnut-good
3863,13863.png,zipper,good,zipper-good
3864,13864.png,wood,good,wood-good
3865,13865.png,hazelnut,good,hazelnut-good
3866,13866.png,tile,good,tile-good
3867,13867.png,screw,good,screw-good
3868,13868.png,metal_nut,good,metal_nut-good
3869,13869.png,capsule,good,capsule-good
3870,13870.png,pill,good,pill-good
3871,13871.png,wood,good,wood-good
3872,13872.png,bottle,good,bottle-good
3873,13873.png,hazelnut,good,hazelnut-good
3874,13874.png,bottle,good,bottle-good
3875,13875.png,wood,good,wood-good
3876,13876.png,hazelnut,good,hazelnut-good
3877,13877.png,wood,good,wood-good
3878,13878.png,zipper,good,zipper-good
3879,13879.png,pill,color,pill-color
3880,13880.png,tile,good,tile-good
3881,13881.png,leather,good,leather-good
3882,13882.png,wood,good,wood-good
3883,13883.png,pill,good,pill-good
3884,13884.png,zipper,broken_teeth,zipper-broken_teeth
3885,13885.png,leather,good,leather-good
3886,13886.png,grid,good,grid-good
3887,13887.png,grid,good,grid-good
3888,13888.png,screw,scratch_head,screw-scratch_head
3889,13889.png,carpet,good,carpet-good
3890,13890.png,hazelnut,good,hazelnut-good
3891,13891.png,screw,good,screw-good
3892,13892.png,tile,good,tile-good
3893,13893.png,bottle,good,bottle-good
3894,13894.png,carpet,thread,carpet-thread
3895,13895.png,grid,good,grid-good
3896,13896.png,transistor,good,transistor-good
3897,13897.png,leather,glue,leather-glue
3898,13898.png,tile,good,tile-good
3899,13899.png,wood,good,wood-good
3900,13900.png,leather,good,leather-good
3901,13901.png,grid,good,grid-good
3902,13902.png,screw,good,screw-good
3903,13903.png,carpet,good,carpet-good
3904,13904.png,leather,good,leather-good
3905,13905.png,pill,good,pill-good
3906,13906.png,hazelnut,good,hazelnut-good
3907,13907.png,capsule,crack,capsule-crack
3908,13908.png,carpet,good,carpet-good
3909,13909.png,tile,good,tile-good
3910,13910.png,pill,good,pill-good
3911,13911.png,grid,good,grid-good
3912,13912.png,hazelnut,good,hazelnut-good
3913,13913.png,capsule,good,capsule-good
3914,13914.png,toothbrush,good,toothbrush-good
3915,13915.png,grid,good,grid-good
3916,13916.png,leather,good,leather-good
3917,13917.png,pill,good,pill-good
3918,13918.png,hazelnut,good,hazelnut-good
3919,13919.png,screw,good,screw-good
3920,13920.png,toothbrush,good,toothbrush-good
3921,13921.png,cable,cable_swap,cable-cable_swap
3922,13922.png,wood,good,wood-good
3923,13923.png,zipper,good,zipper-good
3924,13924.png,metal_nut,good,metal_nut-good
3925,13925.png,pill,good,pill-good
3926,13926.png,grid,good,grid-good
3927,13927.png,carpet,good,carpet-good
3928,13928.png,grid,good,grid-good
3929,13929.png,wood,good,wood-good
3930,13930.png,leather,good,leather-good
3931,13931.png,tile,oil,tile-oil
3932,13932.png,grid,good,grid-good
3933,13933.png,toothbrush,good,toothbrush-good
3934,13934.png,carpet,good,carpet-good
3935,13935.png,cable,good,cable-good
3936,13936.png,tile,good,tile-good
3937,13937.png,metal_nut,good,metal_nut-good
3938,13938.png,metal_nut,good,metal_nut-good
3939,13939.png,hazelnut,good,hazelnut-good
3940,13940.png,carpet,good,carpet-good
3941,13941.png,wood,good,wood-good
3942,13942.png,pill,scratch,pill-scratch
3943,13943.png,wood,good,wood-good
3944,13944.png,tile,good,tile-good
3945,13945.png,pill,color,pill-color
3946,13946.png,carpet,good,carpet-good
3947,13947.png,transistor,good,transistor-good
3948,13948.png,grid,good,grid-good
3949,13949.png,wood,good,wood-good
3950,13950.png,carpet,thread,carpet-thread
3951,13951.png,capsule,good,capsule-good
3952,13952.png,pill,good,pill-good
3953,13953.png,tile,good,tile-good
3954,13954.png,leather,good,leather-good
3955,13955.png,metal_nut,good,metal_nut-good
3956,13956.png,hazelnut,hole,hazelnut-hole
3957,13957.png,screw,good,screw-good
3958,13958.png,grid,good,grid-good
3959,13959.png,hazelnut,crack,hazelnut-crack
3960,13960.png,capsule,crack,capsule-crack
3961,13961.png,carpet,good,carpet-good
3962,13962.png,transistor,good,transistor-good
3963,13963.png,screw,good,screw-good
3964,13964.png,cable,good,cable-good
3965,13965.png,screw,good,screw-good
3966,13966.png,tile,good,tile-good
3967,13967.png,cable,cut_inner_insulation,cable-cut_inner_insulation
3968,13968.png,cable,good,cable-good
3969,13969.png,bottle,good,bottle-good
3970,13970.png,wood,good,wood-good
3971,13971.png,tile,good,tile-good
3972,13972.png,transistor,good,transistor-good
3973,13973.png,tile,good,tile-good
3974,13974.png,carpet,good,carpet-good
3975,13975.png,capsule,good,capsule-good
3976,13976.png,bottle,good,bottle-good
3977,13977.png,leather,good,leather-good
3978,13978.png,leather,good,leather-good
3979,13979.png,transistor,good,transistor-good
3980,13980.png,screw,good,screw-good
3981,13981.png,bottle,good,bottle-good
3982,13982.png,grid,good,grid-good
3983,13983.png,hazelnut,good,hazelnut-good
3984,13984.png,metal_nut,good,metal_nut-good
3985,13985.png,metal_nut,scratch,metal_nut-scratch
3986,13986.png,metal_nut,good,metal_nut-good
3987,13987.png,pill,good,pill-good
3988,13988.png,tile,good,tile-good
3989,13989.png,grid,broken,grid-broken
3990,13990.png,grid,good,grid-good
3991,13991.png,zipper,split_teeth,zipper-split_teeth
3992,13992.png,carpet,good,carpet-good
3993,13993.png,grid,good,grid-good
3994,13994.png,screw,good,screw-good
3995,13995.png,zipper,good,zipper-good
3996,13996.png,wood,good,wood-good
3997,13997.png,hazelnut,good,hazelnut-good
3998,13998.png,capsule,good,capsule-good
3999,13999.png,leather,good,leather-good
4000,14000.png,tile,good,tile-good
4001,14001.png,leather,good,leather-good
4002,14002.png,bottle,good,bottle-good
4003,14003.png,capsule,good,capsule-good
4004,14004.png,capsule,good,capsule-good
4005,14005.png,metal_nut,bent,metal_nut-bent
4006,14006.png,capsule,faulty_imprint,capsule-faulty_imprint
4007,14007.png,carpet,good,carpet-good
4008,14008.png,hazelnut,good,hazelnut-good
4009,14009.png,screw,good,screw-good
4010,14010.png,leather,good,leather-good
4011,14011.png,zipper,good,zipper-good
4012,14012.png,transistor,good,transistor-good
4013,14013.png,carpet,good,carpet-good
4014,14014.png,transistor,misplaced,transistor-misplaced
4015,14015.png,pill,good,pill-good
4016,14016.png,hazelnut,good,hazelnut-good
4017,14017.png,leather,good,leather-good
4018,14018.png,hazelnut,good,hazelnut-good
4019,14019.png,capsule,good,capsule-good
4020,14020.png,tile,good,tile-good
4021,14021.png,carpet,good,carpet-good
4022,14022.png,screw,good,screw-good
4023,14023.png,grid,thread,grid-thread
4024,14024.png,leather,good,leather-good
4025,14025.png,hazelnut,good,hazelnut-good
4026,14026.png,hazelnut,good,hazelnut-good
4027,14027.png,tile,good,tile-good
4028,14028.png,tile,good,tile-good
4029,14029.png,hazelnut,good,hazelnut-good
4030,14030.png,carpet,hole,carpet-hole
4031,14031.png,bottle,good,bottle-good
4032,14032.png,cable,good,cable-good
4033,14033.png,leather,good,leather-good
4034,14034.png,transistor,good,transistor-good
4035,14035.png,capsule,good,capsule-good
4036,14036.png,metal_nut,good,metal_nut-good
4037,14037.png,screw,good,screw-good
4038,14038.png,tile,good,tile-good
4039,14039.png,tile,good,tile-good
4040,14040.png,cable,good,cable-good
4041,14041.png,capsule,good,capsule-good
4042,14042.png,bottle,good,bottle-good
4043,14043.png,capsule,poke,capsule-poke
4044,14044.png,cable,good,cable-good
4045,14045.png,grid,good,grid-good
4046,14046.png,zipper,good,zipper-good
4047,14047.png,grid,good,grid-good
4048,14048.png,capsule,good,capsule-good
4049,14049.png,wood,good,wood-good
4050,14050.png,capsule,good,capsule-good
4051,14051.png,leather,good,leather-good
4052,14052.png,hazelnut,good,hazelnut-good
4053,14053.png,toothbrush,defective,toothbrush-defective
4054,14054.png,screw,good,screw-good
4055,14055.png,pill,good,pill-good
4056,14056.png,hazelnut,good,hazelnut-good
4057,14057.png,screw,good,screw-good
4058,14058.png,carpet,good,carpet-good
4059,14059.png,carpet,good,carpet-good
4060,14060.png,capsule,good,capsule-good
4061,14061.png,zipper,good,zipper-good
4062,14062.png,toothbrush,good,toothbrush-good
4063,14063.png,cable,good,cable-good
4064,14064.png,zipper,good,zipper-good
4065,14065.png,tile,good,tile-good
4066,14066.png,screw,thread_side,screw-thread_side
4067,14067.png,metal_nut,scratch,metal_nut-scratch
4068,14068.png,screw,good,screw-good
4069,14069.png,wood,hole,wood-hole
4070,14070.png,zipper,combined,zipper-combined
4071,14071.png,screw,thread_top,screw-thread_top
4072,14072.png,leather,good,leather-good
4073,14073.png,capsule,crack,capsule-crack
4074,14074.png,screw,good,screw-good
4075,14075.png,carpet,good,carpet-good
4076,14076.png,metal_nut,good,metal_nut-good
4077,14077.png,screw,good,screw-good
4078,14078.png,hazelnut,good,hazelnut-good
4079,14079.png,screw,good,screw-good
4080,14080.png,screw,good,screw-good
4081,14081.png,zipper,good,zipper-good
4082,14082.png,screw,good,screw-good
4083,14083.png,hazelnut,good,hazelnut-good
4084,14084.png,grid,good,grid-good
4085,14085.png,zipper,broken_teeth,zipper-broken_teeth
4086,14086.png,hazelnut,crack,hazelnut-crack
4087,14087.png,screw,good,screw-good
4088,14088.png,metal_nut,flip,metal_nut-flip
4089,14089.png,bottle,good,bottle-good
4090,14090.png,transistor,good,transistor-good
4091,14091.png,screw,good,screw-good
4092,14092.png,metal_nut,good,metal_nut-good
4093,14093.png,tile,good,tile-good
4094,14094.png,cable,good,cable-good
4095,14095.png,screw,good,screw-good
4096,14096.png,hazelnut,good,hazelnut-good
4097,14097.png,hazelnut,hole,hazelnut-hole
4098,14098.png,grid,good,grid-good
4099,14099.png,tile,good,tile-good
4100,14100.png,bottle,good,bottle-good
4101,14101.png,pill,scratch,pill-scratch
4102,14102.png,wood,good,wood-good
4103,14103.png,metal_nut,good,metal_nut-good
4104,14104.png,cable,good,cable-good
4105,14105.png,capsule,squeeze,capsule-squeeze
4106,14106.png,transistor,good,transistor-good
4107,14107.png,metal_nut,good,metal_nut-good
4108,14108.png,wood,good,wood-good
4109,14109.png,zipper,good,zipper-good
4110,14110.png,wood,good,wood-good
4111,14111.png,leather,good,leather-good
4112,14112.png,leather,good,leather-good
4113,14113.png,pill,crack,pill-crack
4114,14114.png,metal_nut,good,metal_nut-good
4115,14115.png,hazelnut,good,hazelnut-good
4116,14116.png,metal_nut,good,metal_nut-good
4117,14117.png,carpet,good,carpet-good
4118,14118.png,cable,good,cable-good
4119,14119.png,transistor,good,transistor-good
4120,14120.png,zipper,good,zipper-good
4121,14121.png,wood,good,wood-good
4122,14122.png,leather,good,leather-good
4123,14123.png,zipper,good,zipper-good
4124,14124.png,metal_nut,good,metal_nut-good
4125,14125.png,carpet,color,carpet-color
4126,14126.png,hazelnut,good,hazelnut-good
4127,14127.png,screw,good,screw-good
4128,14128.png,wood,good,wood-good
4129,14129.png,leather,good,leather-good
4130,14130.png,pill,good,pill-good
4131,14131.png,metal_nut,scratch,metal_nut-scratch
4132,14132.png,hazelnut,good,hazelnut-good
4133,14133.png,screw,good,screw-good
4134,14134.png,capsule,good,capsule-good
4135,14135.png,screw,good,screw-good
4136,14136.png,screw,good,screw-good
4137,14137.png,wood,good,wood-good
4138,14138.png,capsule,good,capsule-good
4139,14139.png,bottle,broken_small,bottle-broken_small
4140,14140.png,pill,good,pill-good
4141,14141.png,metal_nut,good,metal_nut-good
4142,14142.png,hazelnut,good,hazelnut-good
4143,14143.png,grid,good,grid-good
4144,14144.png,hazelnut,good,hazelnut-good
4145,14145.png,hazelnut,good,hazelnut-good
4146,14146.png,grid,good,grid-good
4147,14147.png,tile,good,tile-good
